country,date,protest_event,abuse,accident,aid,alcohol,allah,arrest,attack,bank,bankrupt,bombing,border,boss,broken,budget,business,certificate,children,church,clean_air,closed,community,construction,cost,court,credit_card,crew,crime,crops,curfew,currency,dating,debt,destroy,devalue,discriminate,drought,economic,economy,education,election,electricity,ethnic,exclude,expensive,export,family,flood,food,gamble,gambling,gas,gay,gender,god,government,grievance,health,healthcare,holiday,homosexual,house,housing,identity,import,industry,inflation,interest_rate,internet,invest,jobs,kill,language,license,loans,lottery,luxury,marriage,medicine,men,military,mobilize,mosque,move_out,moving,natural_disaster,no_work,official,open,organize,passport,pension,petrol,police,polls,pollution,porn,prison,property,prosecute,protest,race,ration,real_estate,reform,regulate,religion,rent,retire,riot,roads,sanitation,savings,services,sex,sharia,shortage,shutdown,sick,sports,stock,syndicate,target,tariff,tax,temple,terror,terrorist,ticket,unemploy,unemployment,union,violation,violence,visa,vote,water,wedding,wife,women,work,workers,youth,anger,angry,anxious,bored,boring,confident,depress,depression,happy,nervous,sad,stress
Kenya,2012-06-01,yes,19,21,17,34,34,13,7,48,4,8,38,28,29,23,48,46,55,41,9,15,32,33,56,22,8,26,33,17,5,41,41,22,10,0,3,5,24,16,45,3,34,17,4,47,13,58,10,39,7,3,18,76,26,53,29,9,47,22,21,7,68,30,42,11,16,11,12,33,15,70,23,25,35,21,13,14,36,28,73,19,4,16,0,27,2,3,29,52,8,36,10,13,40,8,11,86,12,33,13,12,23,10,28,11,13,20,37,4,12,28,17,20,46,89,11,30,7,36,82,18,2,40,9,29,13,6,3,18,0,16,16,3,8,28,6,51,28,65,78,62,21,39,25,56,9,14,16,9,0,18,40,15,33,24
Kenya,2012-07-01,yes,24,34,19,30,34,20,7,49,5,4,26,33,33,71,51,36,58,41,9,22,37,36,60,20,7,43,37,35,13,43,34,16,12,0,0,5,24,19,42,3,37,19,6,67,20,64,7,45,9,6,17,78,30,53,29,9,48,33,20,9,73,26,31,16,16,17,21,31,15,61,22,31,24,20,6,15,31,26,81,22,4,12,0,29,4,11,31,54,2,24,15,13,44,14,15,81,10,31,0,7,30,8,28,8,3,26,35,6,9,27,17,12,45,86,2,9,6,38,68,21,7,55,5,31,14,17,8,16,0,16,14,5,13,24,9,49,30,72,79,63,22,31,36,50,23,10,22,6,0,25,44,13,30,26
Kenya,2012-08-01,yes,19,33,20,34,37,17,9,47,2,6,31,31,40,25,52,52,56,42,9,19,41,34,65,24,8,34,40,17,0,39,39,25,13,0,3,8,24,22,40,3,25,18,4,65,20,60,9,46,9,5,18,75,34,62,32,9,52,35,21,7,68,30,36,20,20,19,29,31,17,71,21,28,27,23,6,16,36,31,77,24,0,22,36,26,4,4,39,51,4,31,14,12,55,12,14,74,8,32,0,5,26,7,29,7,9,25,27,0,25,24,18,21,48,81,10,11,9,35,71,23,2,37,10,28,18,10,6,19,0,17,17,7,14,28,16,49,28,78,72,67,26,40,43,51,23,9,26,10,0,18,41,8,34,28
Kenya,2012-09-01,yes,16,35,15,30,46,11,6,44,3,5,18,32,34,26,45,44,55,35,0,14,42,31,59,18,8,28,25,17,10,37,39,23,10,0,3,5,21,16,45,3,18,14,2,60,15,59,12,37,9,3,20,81,22,59,25,8,42,20,33,5,70,22,43,18,15,14,14,30,13,56,20,30,18,21,4,22,33,30,100,29,0,22,18,25,4,6,41,46,2,21,11,9,57,10,8,85,10,31,0,6,46,2,21,9,12,27,34,4,57,17,12,21,42,87,4,11,5,39,83,16,4,59,8,25,19,4,4,10,0,16,17,4,12,25,10,48,31,67,86,57,15,32,42,55,20,14,20,10,0,15,39,6,41,23
Kenya,2012-10-01,yes,16,22,14,31,35,15,8,47,2,5,24,33,36,26,44,46,57,39,18,17,31,32,53,16,9,19,34,19,8,39,41,17,8,0,3,6,16,14,38,7,27,14,4,58,18,56,7,44,6,8,23,79,29,55,27,4,43,26,24,10,74,31,44,16,15,9,22,31,21,57,21,24,31,21,9,15,31,31,94,26,4,17,0,22,2,12,34,51,6,28,10,11,48,18,6,83,8,33,0,12,31,3,23,5,9,23,41,14,14,31,15,16,41,90,6,15,10,36,68,16,5,44,8,28,21,7,3,19,0,11,19,3,11,24,8,45,29,67,73,57,24,30,57,46,13,13,3,9,0,15,34,9,38,20
Kenya,2012-11-01,yes,23,18,17,34,24,11,6,50,7,4,27,48,30,24,50,35,58,33,8,25,33,35,59,20,8,24,36,31,4,40,36,21,12,0,0,10,32,27,44,5,32,19,2,49,18,59,19,52,4,11,18,72,34,57,37,0,52,31,36,7,73,35,60,20,20,18,18,29,26,56,18,29,25,18,27,15,31,27,82,25,7,14,16,29,3,7,43,47,3,23,13,11,61,66,12,74,9,32,21,7,26,4,23,6,5,34,33,4,15,22,18,26,43,81,9,10,7,43,67,19,2,38,33,30,21,5,3,18,0,20,18,3,14,25,6,50,27,55,74,62,23,33,30,42,19,5,10,7,0,18,43,9,30,21
Kenya,2012-12-01,yes,18,18,15,34,34,11,6,52,3,4,24,45,29,26,49,34,53,34,8,19,32,32,76,17,8,21,40,30,7,37,36,22,9,0,2,12,26,19,44,23,26,14,0,54,17,61,15,40,5,5,16,74,32,54,33,11,43,20,32,6,69,37,76,13,17,16,14,29,19,52,23,29,21,11,9,18,41,20,70,23,4,19,8,20,5,3,38,42,3,21,7,7,100,45,15,84,11,31,20,7,32,6,19,8,13,28,33,9,25,22,14,22,52,81,4,13,8,39,66,19,1,35,27,29,20,5,7,17,0,15,21,4,15,22,28,50,27,63,68,55,27,38,47,52,7,12,21,6,3,20,30,14,39,23
Kenya,2013-01-01,yes,14,18,10,33,31,9,6,40,0,1,20,50,33,20,38,30,52,28,0,16,25,24,76,16,7,20,26,22,8,30,37,19,12,0,3,5,18,12,37,5,17,10,4,68,15,52,6,30,5,5,20,100,22,50,24,4,32,16,31,7,59,21,58,12,12,11,17,27,24,50,24,28,28,15,2,19,34,24,83,20,4,17,0,23,0,4,25,44,4,22,6,12,41,14,7,99,11,24,0,3,27,3,17,11,6,24,32,2,13,17,10,7,35,95,10,12,5,32,74,15,7,35,46,19,26,3,4,14,0,14,14,3,10,17,16,38,26,64,73,47,20,26,31,55,20,12,14,9,3,13,69,9,38,18
Kenya,2013-02-01,yes,13,30,11,31,24,8,4,44,3,4,23,35,35,24,39,58,48,33,14,17,29,28,48,15,11,35,19,14,5,33,35,16,7,0,3,6,15,13,38,9,27,15,2,51,15,60,6,33,8,9,19,75,19,54,24,4,41,18,22,8,71,28,35,12,11,8,13,26,19,60,25,25,20,17,5,13,32,26,74,15,3,9,30,27,3,4,31,47,6,25,7,6,47,34,6,84,10,26,19,4,46,4,21,13,7,16,37,2,9,26,9,15,40,84,0,13,6,29,73,16,5,31,8,25,25,1,3,24,0,9,14,3,9,23,23,41,23,59,71,55,18,29,40,40,9,10,19,10,0,13,41,10,33,17
Kenya,2013-03-01,yes,18,21,12,34,29,9,3,43,4,0,23,28,28,24,45,42,51,34,8,21,33,32,52,20,6,25,31,14,6,37,35,16,11,0,3,5,27,18,51,13,28,11,4,60,15,63,10,40,7,4,14,68,23,45,26,4,51,34,25,4,70,23,31,13,20,15,18,31,21,55,21,25,17,22,3,17,32,29,77,15,0,9,25,25,5,8,30,45,5,24,7,11,32,71,17,74,8,26,0,4,40,7,23,11,11,17,33,0,8,19,17,28,48,80,4,12,6,36,59,19,5,41,12,32,25,1,5,10,0,12,19,4,16,23,27,43,23,61,71,58,22,35,38,33,20,10,11,8,3,16,38,11,35,21
Kenya,2013-04-01,yes,16,14,11,34,20,14,4,37,4,2,7,35,33,21,41,43,58,33,0,14,29,27,50,100,8,20,29,24,5,32,36,18,7,0,2,5,28,19,41,100,19,18,3,47,15,65,11,36,5,9,14,71,21,55,31,21,43,25,21,5,63,23,36,12,13,14,11,26,18,50,20,22,19,13,3,14,34,25,72,16,5,10,22,25,3,8,40,38,2,28,8,7,33,50,11,82,11,22,46,7,48,5,29,15,14,20,32,5,9,13,7,24,36,84,3,10,4,35,50,17,3,29,8,26,22,2,2,12,0,20,11,2,17,19,100,39,21,68,74,54,25,25,35,44,17,14,9,9,2,13,39,10,31,19
Kenya,2013-05-01,yes,22,19,13,32,28,11,7,46,0,22,26,32,32,24,50,47,65,38,8,15,34,35,60,33,9,18,28,24,6,39,35,21,15,0,4,6,22,21,45,5,28,10,2,61,20,68,20,40,8,6,23,68,29,60,40,8,51,34,24,7,78,25,47,17,16,14,16,31,19,56,24,29,26,20,4,16,39,25,74,22,0,11,9,28,2,4,33,53,4,24,10,10,32,2,13,80,12,32,0,7,32,5,33,4,23,21,47,10,3,12,14,27,46,78,10,15,7,40,57,22,3,46,11,38,21,4,3,11,0,18,16,4,11,26,6,45,25,76,76,57,29,40,30,32,13,12,31,7,0,16,33,11,27,27
Kenya,2013-06-01,yes,17,17,11,32,33,13,6,53,3,5,28,31,25,27,46,50,60,35,8,17,32,37,63,22,9,16,32,26,4,37,32,21,11,0,0,5,22,14,38,2,27,10,4,53,20,59,13,42,5,2,24,59,25,54,29,4,44,36,17,5,77,26,33,16,17,12,13,31,19,59,22,27,23,23,10,20,33,30,70,19,0,21,8,26,0,9,35,51,5,32,11,11,35,1,8,79,12,34,10,17,32,7,33,13,8,19,40,4,15,19,15,20,45,84,9,22,6,46,62,19,7,46,12,31,30,8,6,14,0,17,18,3,6,28,6,47,31,59,76,59,25,36,30,43,14,7,8,4,0,14,37,7,26,18
Kenya,2013-07-01,yes,22,12,12,30,28,10,7,52,3,4,28,29,32,62,52,57,59,38,8,18,37,42,64,21,12,24,36,24,4,39,32,20,18,0,0,6,25,17,37,2,38,16,4,52,21,55,16,43,9,3,21,70,29,60,39,4,52,40,26,9,77,25,35,17,21,10,18,32,21,56,25,26,39,18,4,19,35,27,61,19,0,9,9,21,2,9,35,51,4,37,8,11,38,1,10,77,10,31,0,11,36,3,34,12,15,24,44,4,8,24,13,18,48,80,0,14,5,34,63,23,4,52,12,53,27,6,5,18,0,22,19,3,9,27,6,50,29,60,71,57,33,40,38,32,10,5,3,5,0,19,42,9,21,20
Kenya,2013-08-01,yes,16,27,16,28,26,9,4,54,3,5,40,28,28,30,51,54,53,33,7,20,31,50,64,33,10,17,32,25,7,42,31,22,16,0,2,7,25,18,35,5,31,10,2,42,20,57,8,39,4,5,17,59,30,68,40,15,49,36,22,6,79,34,31,19,19,17,17,29,18,55,17,24,31,22,3,20,51,31,68,18,0,24,31,22,3,8,36,55,5,23,8,13,41,3,10,73,9,30,10,6,25,4,30,16,10,25,45,5,2,15,12,23,47,74,7,15,5,34,65,21,4,51,11,35,28,1,3,18,0,19,22,4,6,27,8,48,29,64,71,61,27,42,24,33,9,5,10,7,0,18,35,7,30,21
Kenya,2013-09-01,yes,16,36,14,24,33,9,6,53,1,7,13,43,33,23,47,59,49,34,8,30,34,42,63,17,10,20,24,20,4,42,32,28,7,0,0,5,19,12,37,3,28,8,4,56,18,51,14,34,5,5,20,66,22,57,33,4,41,23,30,5,76,24,29,20,14,16,18,28,13,53,18,27,28,32,8,24,40,28,74,20,0,19,16,22,2,7,34,49,9,35,13,14,37,1,5,83,10,32,0,4,28,4,30,8,3,21,41,0,5,20,10,24,47,79,4,10,6,28,77,17,8,44,14,25,33,3,3,16,0,13,18,3,5,27,6,44,37,60,71,56,25,32,48,32,12,8,13,11,3,17,40,6,25,18
Kenya,2013-10-01,yes,13,20,12,27,28,15,100,44,3,9,29,39,36,17,44,41,51,32,9,26,26,30,56,24,7,15,31,34,4,34,33,22,9,0,2,3,19,12,33,2,30,12,2,59,12,56,12,33,5,5,23,66,22,55,30,0,40,25,19,6,64,26,43,15,13,9,15,27,17,50,22,19,21,29,6,15,34,22,67,22,4,12,12,22,3,6,31,52,7,19,7,6,39,0,6,73,8,28,16,4,27,4,18,6,17,20,36,7,10,13,10,20,38,78,7,7,6,47,71,17,5,27,13,27,20,100,100,19,0,9,13,2,7,22,4,50,36,57,67,52,23,30,18,32,13,7,10,11,0,12,38,10,34,18
Kenya,2013-11-01,yes,18,37,13,35,28,26,25,45,7,1,22,61,35,25,49,41,49,36,6,30,36,40,60,18,8,24,42,38,3,35,37,29,10,0,2,4,30,23,37,3,36,11,1,53,15,57,12,44,6,5,22,63,24,63,42,6,45,22,30,7,71,28,33,15,16,12,15,26,14,51,17,26,24,20,16,13,40,25,74,19,3,14,12,23,5,8,31,52,7,24,10,12,35,1,15,74,9,31,0,8,24,6,27,5,18,30,40,0,14,17,10,32,40,79,4,14,53,40,63,20,4,39,8,30,21,25,24,15,0,18,17,2,11,24,5,55,32,54,72,58,23,35,47,29,10,7,15,9,2,14,39,11,29,22
Kenya,2013-12-01,yes,20,28,14,37,38,15,11,45,3,2,20,43,36,26,48,46,54,34,6,29,33,36,70,21,6,18,34,33,5,34,34,25,15,0,0,6,30,23,36,2,31,12,2,72,17,62,15,40,5,4,20,67,28,64,38,12,41,33,39,5,76,24,31,19,16,15,8,27,22,44,20,30,19,19,4,12,36,26,76,20,5,12,24,29,4,4,26,47,5,28,8,11,33,1,14,77,9,40,0,4,28,7,21,11,28,22,44,4,9,19,7,17,41,80,1,13,7,40,65,22,3,49,9,30,25,6,7,16,0,18,15,4,10,21,8,55,28,66,72,56,31,32,19,32,12,8,27,7,0,16,42,13,34,26
Kenya,2014-01-01,yes,11,30,9,35,41,7,8,32,3,5,14,51,32,17,30,35,41,26,5,29,20,24,46,12,8,15,25,10,6,32,34,13,10,9,2,3,16,10,30,4,22,8,1,64,12,57,8,28,3,3,14,73,17,59,22,0,30,12,45,5,63,15,20,14,9,6,10,24,21,32,19,26,21,14,5,13,27,20,65,17,2,13,20,17,2,7,24,42,3,15,6,10,32,2,7,95,9,21,13,9,30,3,18,5,3,17,33,1,19,13,6,14,25,100,1,10,8,34,67,15,2,36,4,17,28,7,3,14,0,10,13,2,5,16,6,34,24,64,59,44,37,22,32,50,10,12,15,8,0,12,90,7,57,17
Kenya,2014-02-01,yes,10,16,9,25,32,12,7,38,1,1,13,37,34,16,35,42,35,30,4,22,20,25,49,14,8,26,21,17,3,29,32,14,10,0,1,4,11,8,28,1,30,8,1,53,13,51,7,31,7,6,14,69,14,54,25,0,33,21,24,7,64,20,23,12,10,7,9,23,19,48,19,18,21,20,4,11,29,23,57,16,0,9,20,26,2,12,28,45,4,16,8,11,36,0,5,76,8,26,0,4,25,2,18,7,9,15,45,4,11,14,6,14,30,89,4,12,8,33,72,16,2,51,7,20,23,4,6,14,0,10,12,1,5,17,4,40,23,59,54,52,23,30,27,41,12,6,13,7,1,14,58,6,40,19
Kenya,2014-03-01,yes,16,14,14,35,27,15,6,43,3,3,18,34,35,18,44,45,42,49,5,28,29,31,55,21,9,16,29,22,7,30,33,20,9,0,0,7,25,17,33,2,28,11,1,58,15,56,12,35,6,5,20,69,27,59,36,5,42,24,18,6,68,27,24,15,16,13,9,24,23,44,24,23,22,20,5,13,35,26,59,17,0,38,0,21,4,10,29,43,9,19,8,9,31,1,10,75,10,28,31,8,27,3,29,9,15,23,45,3,20,16,8,24,36,82,6,17,6,43,67,23,4,36,9,30,31,6,6,17,0,19,15,3,8,18,3,43,22,62,53,55,24,31,26,32,11,10,13,12,3,16,58,13,38,22
Kenya,2014-04-01,yes,18,20,12,40,31,11,8,45,3,4,31,30,32,30,51,50,45,48,5,25,32,37,67,24,8,19,37,32,2,36,32,21,7,0,2,7,28,19,38,2,33,9,3,48,15,56,8,42,7,3,21,68,28,64,35,8,47,40,24,11,72,27,27,17,16,13,18,25,24,46,28,25,20,21,4,18,36,36,67,26,2,13,32,23,3,10,29,46,3,22,9,15,37,2,12,79,7,33,0,5,31,5,23,8,23,28,40,2,7,18,8,20,39,76,5,18,4,40,72,23,4,45,10,35,30,10,11,14,0,20,14,3,7,22,4,51,23,58,63,62,22,35,33,29,22,13,14,12,2,16,48,8,28,25
Kenya,2014-05-01,yes,15,26,14,33,32,11,6,44,2,6,27,36,41,22,45,44,45,37,5,20,29,33,73,20,8,50,31,27,4,34,32,21,11,0,2,3,24,19,39,2,33,8,1,64,17,57,4,35,5,8,21,61,26,64,28,5,37,19,26,5,71,40,28,14,14,15,17,25,22,45,26,26,24,17,4,13,44,29,65,20,0,14,27,21,1,6,28,51,8,34,9,11,56,0,8,85,9,27,7,6,34,2,23,9,14,26,36,1,5,17,8,20,35,84,4,16,4,42,78,19,5,47,9,31,32,21,8,16,0,19,13,3,7,23,5,46,27,69,64,59,21,31,43,32,14,4,24,13,0,16,62,7,28,19
Kenya,2014-06-01,yes,13,18,11,39,35,14,11,46,3,16,16,37,36,24,45,52,44,35,5,15,23,34,64,20,7,24,26,26,5,36,32,24,13,0,2,4,19,12,30,4,38,14,0,64,13,59,9,38,5,5,20,61,20,63,34,10,39,15,26,5,72,30,25,12,12,11,15,24,23,52,31,23,25,17,8,16,35,33,71,20,2,15,22,27,3,9,30,53,6,31,9,9,44,2,8,80,8,28,14,15,30,4,26,5,14,21,37,4,13,18,8,18,40,83,8,16,7,52,68,21,4,53,10,34,29,18,13,21,0,12,12,1,5,25,7,48,31,73,63,58,21,29,34,29,6,9,10,12,0,16,57,10,30,19
Kenya,2014-07-01,yes,13,14,15,31,34,16,28,45,5,4,23,39,38,57,45,59,41,30,22,20,29,29,64,19,7,18,27,32,5,38,36,15,11,0,4,4,20,18,28,2,27,12,1,64,16,53,3,39,7,4,18,54,20,59,38,11,40,31,26,7,69,28,20,16,13,11,19,23,17,46,22,26,31,21,3,19,31,26,73,20,4,19,12,23,1,10,32,53,2,35,9,10,53,1,7,81,8,29,7,5,22,2,26,6,17,27,34,4,9,15,7,26,37,78,5,11,7,43,72,20,4,53,9,56,27,17,9,18,0,9,13,3,6,23,1,49,28,70,64,57,22,32,39,27,14,8,24,12,0,12,56,7,36,19
Kenya,2014-08-01,yes,15,15,13,35,32,17,12,48,3,4,25,32,38,26,48,58,45,28,0,22,30,38,67,20,8,19,34,28,24,36,33,28,14,0,2,3,22,17,32,1,27,9,1,62,13,55,11,38,7,4,21,57,24,63,35,10,41,20,32,4,69,29,21,16,14,12,18,23,20,46,28,21,32,14,5,17,34,27,68,24,2,22,15,28,2,8,34,53,1,32,10,10,97,1,8,75,9,29,0,7,25,2,28,7,14,23,44,11,11,16,8,28,38,71,1,14,8,30,78,21,5,45,13,29,27,8,5,15,0,16,12,3,7,24,4,48,29,67,61,55,24,31,37,30,10,11,13,10,0,16,45,6,33,23
Kenya,2014-09-01,yes,15,18,11,29,28,14,6,41,3,3,26,37,48,21,40,52,44,33,0,17,36,32,56,16,10,19,22,19,8,31,33,15,11,0,0,4,18,14,35,2,26,6,1,62,13,54,9,33,4,2,19,61,22,60,30,5,34,29,20,7,72,23,22,14,12,8,17,23,17,41,24,24,21,22,4,15,33,27,66,17,7,10,10,27,1,6,31,45,6,29,9,11,57,1,6,84,10,27,18,6,27,3,24,6,6,19,43,5,10,16,7,17,35,81,7,8,6,38,87,19,5,56,9,29,30,5,5,16,0,15,12,2,6,23,3,45,31,59,60,54,18,31,32,30,11,7,11,8,2,22,55,8,28,18
Kenya,2014-10-01,yes,12,25,13,32,34,17,10,47,2,4,29,36,49,19,44,53,43,34,5,20,25,35,56,20,9,20,23,22,3,36,32,15,14,0,2,4,14,10,28,1,30,9,1,65,14,53,8,37,4,6,16,59,19,65,28,5,36,28,24,2,73,26,28,15,14,10,14,24,21,47,27,23,24,22,6,18,37,27,66,27,2,19,5,25,2,7,35,48,7,35,11,10,52,3,6,73,8,26,13,9,28,3,28,5,7,13,45,9,14,17,9,21,35,78,2,10,7,44,71,23,4,37,8,30,30,47,8,17,0,14,17,3,8,27,9,48,31,69,59,58,24,28,30,31,16,7,25,8,2,16,51,6,32,16
Kenya,2014-11-01,yes,15,18,12,35,34,13,7,44,2,2,30,39,49,18,48,54,44,35,5,21,30,36,65,21,11,23,28,36,13,29,31,27,11,0,1,5,24,22,33,2,29,8,2,75,14,62,6,39,4,4,20,57,29,61,37,9,41,34,26,6,72,23,22,14,19,10,17,25,19,43,28,25,22,12,22,14,39,27,69,21,3,18,28,27,0,9,28,46,5,33,8,9,52,1,10,74,8,32,0,10,28,3,31,11,6,25,42,8,7,20,7,26,38,76,5,14,4,40,63,25,3,36,10,32,27,9,4,20,0,10,16,3,8,27,6,49,28,72,58,60,26,34,45,26,18,11,20,8,0,16,57,8,34,20
Kenya,2014-12-01,yes,20,17,13,33,32,44,15,39,4,3,26,44,53,21,48,41,46,36,4,19,28,31,73,19,9,19,33,23,15,36,29,28,10,8,0,5,24,21,34,1,37,10,2,92,15,60,8,39,9,7,21,60,26,64,35,0,42,16,29,5,73,23,22,15,15,13,15,32,21,39,27,26,23,16,6,16,38,24,68,21,2,29,9,24,1,8,32,46,6,33,9,10,60,1,12,82,8,29,18,15,28,5,21,10,16,29,47,8,23,20,9,48,34,82,4,13,5,42,55,23,4,52,14,29,34,10,10,18,0,13,14,5,8,19,6,47,32,82,72,57,25,35,27,38,12,13,22,8,0,21,53,10,34,22
Kenya,2015-01-01,yes,13,24,9,33,28,14,15,38,1,3,30,41,45,18,35,37,44,32,10,19,19,24,60,16,8,19,25,16,5,29,32,17,14,0,1,3,16,13,28,2,32,10,2,75,13,67,7,35,3,7,17,69,15,61,25,5,30,20,31,6,68,21,22,12,9,8,11,27,24,36,28,24,23,13,3,14,33,22,79,19,5,15,20,28,1,9,28,44,3,30,6,9,55,1,6,92,9,24,19,7,25,3,21,10,10,20,41,2,8,14,5,17,30,90,5,6,6,42,66,22,2,40,10,26,30,19,10,18,0,12,14,2,6,17,5,40,30,83,67,46,20,31,32,30,10,11,26,8,0,16,100,7,34,18
Kenya,2015-02-01,yes,9,22,9,26,27,14,8,44,4,3,21,49,47,14,40,49,42,37,0,16,21,30,56,21,9,20,20,24,8,28,36,14,12,0,0,5,9,10,28,1,31,7,2,61,11,64,5,33,4,8,20,63,16,64,28,8,36,23,18,6,74,22,13,18,9,6,7,24,26,51,29,20,24,21,3,13,39,25,70,17,2,14,9,26,1,7,32,48,6,23,8,13,50,2,4,85,9,24,11,14,28,1,26,7,4,13,46,1,11,18,7,16,35,86,4,9,6,46,73,21,2,49,11,26,32,13,6,14,0,8,15,3,5,19,4,49,29,100,61,55,23,29,31,25,10,11,21,9,0,16,63,7,28,15
Kenya,2015-03-01,yes,13,23,11,33,29,10,6,41,3,3,25,38,50,19,46,68,44,33,4,21,27,36,64,26,9,16,33,31,5,32,33,22,11,0,3,5,20,18,32,5,42,11,2,61,14,58,8,37,6,6,19,59,28,66,35,11,39,34,18,6,69,31,19,14,15,12,11,26,21,50,29,27,27,15,4,14,37,27,65,17,3,14,28,26,3,6,31,48,1,33,9,12,41,2,8,79,9,27,0,7,32,3,26,6,11,26,45,7,9,17,9,22,38,79,3,13,7,41,70,21,3,32,17,35,26,5,5,15,0,10,14,3,5,19,3,54,24,71,59,57,28,35,31,25,12,8,9,9,0,22,53,11,31,20
Kenya,2015-04-01,yes,16,26,11,34,37,14,7,43,3,3,31,37,37,22,50,58,44,33,4,24,29,39,62,19,9,29,35,30,8,31,35,26,11,0,1,6,24,19,34,11,32,10,4,56,16,55,15,41,7,6,18,58,27,63,38,8,41,36,27,5,70,27,22,16,18,15,17,25,19,46,22,26,33,16,3,14,34,35,64,17,0,15,4,29,2,11,28,50,5,36,10,13,42,5,10,78,9,29,21,4,32,4,31,7,12,21,41,4,10,16,6,21,37,80,6,16,7,47,65,22,4,35,11,35,22,5,7,15,0,17,15,6,7,19,8,53,23,70,64,57,23,40,41,25,8,7,16,8,1,21,56,9,33,21
Kenya,2015-05-01,yes,13,16,11,26,33,10,82,38,3,6,36,39,36,20,40,47,41,32,4,32,22,29,54,16,6,24,27,25,15,29,34,15,11,0,1,5,20,14,34,3,37,7,2,66,13,54,21,35,5,9,18,62,18,59,32,4,34,19,22,6,65,23,22,16,12,8,18,22,16,42,32,25,39,16,3,14,34,31,68,22,2,6,12,28,3,10,27,46,5,45,8,10,94,2,8,87,15,23,10,7,26,6,22,6,13,23,43,8,7,16,7,18,35,85,9,10,6,39,65,21,4,45,9,29,31,66,43,19,0,16,14,4,7,20,3,46,27,72,62,53,24,45,31,29,20,12,13,7,1,18,53,6,36,17
Kenya,2015-06-01,yes,10,19,11,31,31,20,14,40,4,1,25,36,39,19,39,51,43,33,6,25,21,31,55,17,8,21,23,22,8,34,34,16,14,0,1,3,13,11,25,4,34,9,1,77,11,58,20,33,3,10,19,69,18,65,25,8,34,15,20,7,66,21,20,15,11,8,7,21,16,52,20,22,32,17,9,15,41,28,68,19,7,16,32,28,1,9,31,46,3,46,11,12,40,3,6,89,24,26,10,4,31,6,21,6,8,16,47,4,4,17,6,10,35,89,1,17,6,46,72,20,4,45,7,35,29,11,9,17,0,12,11,2,6,22,5,45,31,78,62,55,22,43,24,30,6,9,14,8,0,19,68,7,35,16
Kenya,2015-07-01,yes,12,23,10,27,41,21,12,41,3,4,18,36,35,57,41,51,41,30,10,31,25,30,56,19,9,29,31,29,12,33,35,19,14,0,2,5,16,16,28,1,38,8,1,63,9,53,12,35,4,8,20,66,20,64,34,5,37,27,21,9,65,23,21,15,12,7,10,19,19,49,23,23,36,17,5,10,36,28,68,24,3,23,29,23,2,10,28,56,3,36,10,12,38,1,5,82,15,24,0,9,27,3,24,6,7,21,38,5,6,17,7,19,36,82,3,15,5,45,61,17,2,44,9,86,24,13,12,16,0,11,13,3,6,22,4,48,31,76,66,54,24,33,27,22,16,8,15,7,0,14,57,7,46,15
Kenya,2015-08-01,yes,12,20,9,39,50,12,9,32,9,2,18,38,36,19,34,39,34,28,2,52,23,25,48,19,6,41,25,21,4,27,30,19,12,4,3,3,16,13,25,2,29,9,1,61,9,51,10,30,5,6,15,69,15,59,30,8,30,18,23,7,60,18,17,11,10,8,14,18,18,38,21,19,19,16,6,11,33,25,57,19,1,15,15,24,1,6,28,47,3,30,7,11,28,2,7,79,10,22,9,9,25,2,21,5,9,14,43,1,5,28,6,19,26,90,3,9,3,40,63,14,2,38,7,29,23,11,5,15,0,11,17,1,4,17,4,38,22,69,51,48,26,26,28,28,15,9,9,8,1,14,53,7,67,15
Kenya,2015-09-01,yes,17,23,8,26,39,14,4,30,4,4,16,37,35,13,30,40,37,27,2,23,31,21,48,22,7,19,24,18,3,26,29,16,11,8,1,3,15,12,27,2,27,7,2,72,8,46,8,29,5,6,14,61,16,55,27,2,27,13,17,7,55,16,20,10,9,7,12,17,15,36,24,21,27,16,6,10,27,25,61,17,3,10,23,22,1,5,24,43,1,29,7,11,44,4,11,85,9,18,3,7,29,2,19,5,5,16,41,1,3,12,6,16,24,97,5,11,3,36,75,15,3,43,9,21,27,5,4,16,0,13,13,2,5,18,3,37,23,69,54,46,23,29,27,27,15,11,13,6,1,12,55,7,63,15
Kenya,2015-10-01,yes,17,34,8,25,42,9,6,30,2,2,13,38,37,13,29,37,33,27,2,39,17,23,42,29,6,17,22,23,5,25,29,11,16,4,2,2,12,11,25,2,29,8,1,74,8,50,9,30,3,7,15,60,12,58,29,4,29,18,16,6,56,17,18,10,9,5,12,16,16,39,19,20,24,19,6,10,28,26,57,17,3,19,14,22,1,6,25,48,2,30,7,10,38,7,8,83,7,19,3,5,27,3,17,4,6,13,40,5,9,12,4,13,24,92,4,9,4,37,62,14,2,29,9,22,25,5,4,19,0,8,17,2,5,18,3,39,23,66,51,46,23,34,19,24,14,6,18,6,1,13,53,8,68,14
